s,s dot,E_k
0.0489747220634185,6.39974750209308,32.5583059972968
0.0497577741783501,6.44974137001091,33.2729145623925
0.0505472576075996,6.49973513678153,34.0011307322204
0.0513431769702698,6.54972880150385,34.7432355452942
0.0521455368127784,6.59972236327618,35.4995169715412
0.0529543416061348,6.64971582119625,36.2702700969953
0.0537695957431861,6.69970917436137,37.0557973138537
0.0545913035358322,6.74970242186844,37.8564085160518
0.0554194692122097,6.79969556281410,38.6724213005179
0.0562540969138435,6.84968859629477,39.5041611742784
0.0570951906927670,6.89968152140678,40.3519617675864
0.0579427545086095,6.94967433724644,41.2161650532569
0.0587967922256512,6.99966704291015,42.0971215723735
0.0596573076098446,7.04965963749448,42.9951906665857
0.0605243043258030,7.09965212009631,43.9107407171567
0.0613977859337547,7.14964448981291,44.8441493909775
0.0622777558864631,7.19963674574203,45.7958038937602
0.0631642175261122,7.24962888698204,46.7661012305914
0.0640571740811571,7.29962091263204,47.7554484740844
0.0649566286631392,7.34961282179198,48.7642630403471
0.0658625842634650,7.39960461356273,49.7929729729742
0.0667750437501495,7.44959628704627,50.8420172353179
0.0676940098645221,7.49958784134578,51.9118460112512
0.0686194852178961,7.54957927556576,53.0029210146902
0.0695514722882002,7.59957058881217,54.1157158080974
0.0704899734165722,7.64956178019257,55.2507161302440
0.0714349908039141,7.69955284881625,56.4084202334696
0.0723865265074085,7.74954379379437,57.5893392307276
0.0733445824369961,7.79953461424008,58.7939974526525
0.0743091603518118,7.84952530926872,60.0229328149719
0.0752802618565827,7.89951587799791,61.2766971964946
0.0762578883979834,7.94950631954772,62.5558568280049
0.0772420412609512,7.99949663304086,63.8609926923306
0.0782327215649591,8.04948681760279,65.1927009358800
0.0792299302602464,8.09947687236189,66.5515932919733
0.0802336681240066,8.14946679644965,67.9382975162468
0.0812439357565326,8.19945658900084,69.3534578344567
0.0822607335773167,8.24944624915364,70.7977354030033
0.0832840618211078,8.29943577604983,72.2718087824729
0.0843139205339224,8.34942516883502,73.7763744245338
0.0853503095690111,8.39941442665875,75.3121471725180
0.0863932285827783,8.44940354867476,76.8798607759978
0.0874426770306562,8.49939253404109,78.4802684196862
0.0884986541629308,8.54938138192035,80.1141432670123
0.0895611590205206,8.59937009147989,81.7822790186843
0.0906301904307076,8.64935866189197,83.4854904865520
0.0917057470028182,8.69934709233403,85.2246141831330
0.0927974857869897,8.74933517197735,87.0076283679023
0.0939154749465792,8.79932267141710,88.8434972068988
0.0950608234826844,8.84930955146307,90.7350256870617
0.0962347182565374,8.89929576927419,92.6852445034384
0.0974384318586097,8.94928127790983,94.6974346458780
0.0986733315321147,8.99926602581153,96.7751554294423
0.0999408893286885,9.04924995620153,98.9222765662779
0.101242693710509,9.09923300638208,101.143015001896
0.102580462858515,9.14921510691524,103.441977395065
0.103956060003225,9.19919618065816,105.824209316779
0.105371511166359,9.24917614162258,108.295252491991
0.106829025792497,9.29915489361894,110.861211724073
0.108331020866643,9.34913232863513,113.528833548094
0.109880149264044,9.39910832488541,116.305599184992
0.111479333274752,9.44908274444682,119.199835055951
0.113131804503335,9.49905543037463,122.220845022946
0.114841151686931,9.54902620315438,125.379069730162
0.116611378435556,9.59899485630071,128.686280050169
0.118446973525239,9.64896115084681,132.155813862005
0.120352997238228,9.69892480837511,135.802868461585
0.122335188452025,9.74888550210520,139.644865215105
0.124400098893689,9.79884284535790,143.701909206273
0.126555263452976,9.84879637642150,147.997375526793
0.128809419094909,9.89874553839988,152.558667003586
0.131172790395672,9.94868965192784,157.418207984324
0.133657468165612,9.99862787753088,162.614769426366
0.136277920960214,10.0485591625850,168.195269098248
0.139051700993384,10.0984821647416,174.217270058242
0.142000442540762,10.1483951382383,180.752534754144
0.145151314986576,10.1982957595053,187.892228094890
0.148539210139814,10.2481808491256,195.754797498278
0.152210170802168,10.2980459075114,204.498403207771
0.156227037117837,10.3478842941727,214.341527303516
0.160679337383449,10.3976856698800,225.599339450881
0.165702046620788,10.4474327541355,238.753234967961
0.171515155222120,10.4970936821211,254.598942314742
0.178520681205689,10.5466004756518,274.614139363759
0.187602490661561,10.5957687656059,302.114806348390
0.201528050109936,10.6437904148284,347.836366838601
0.241498250705054,10.6738301063112,502.607680068800
0.250256345303793,10.6246031240860,535.263861496161
0.257876842881767,10.5751872560206,562.725329961429
0.264794340544856,10.5256680857319,586.386105306086
0.271224993308728,10.4760833430681,606.874295978321
0.277296239351907,10.4264533121243,624.518667686791
0.283091366375840,10.3767902825875,639.508546676680
0.288668813651408,10.3271023355390,651.963399815633
0.294071826786812,10.2773951182657,661.967929466298
0.299333797009139,10.2276727724906,669.591565112116
0.304481445021442,10.1779384611961,674.899928109303
0.309536837054472,10.1281946876018,677.961705905951
0.314518727868202,10.0784434990339,678.852655248971
0.319443497244040,10.0286866236638,677.657675418309
0.324325832606208,9.97892556658693,674.471515423214
0.329179250145687,9.92916168070382,669.398486395041
0.334016513542578,9.87939622197159,662.551446334553
0.338849990584307,9.82963039534642,654.050263572230
0.343691977503555,9.77986539597262,644.019925184718
0.348555015634866,9.73010244931415,632.588425569607
0.353452223577132,9.68034285371320,619.884542353892
0.358397670040891,9.63058802923081,606.035578532788
0.363406818394810,9.58083957766929,591.165119099709
0.368497085045305,9.53109936068719,575.390815287821
0.373688573183746,9.48136960650613,558.822166441050
0.379005076942457,9.43165306209902,541.558211823676
0.384475510062499,9.38195321942846,523.684958996252
0.390136021192358,9.33227466657364,505.272234021866
0.396033265439543,9.28262365943089,486.369381658168
0.402229725671899,9.23300910631803,466.998732236578
0.408812911470094,9.18344438434013,447.144639281988
0.415912530899487,9.13395099686304,426.733216329037
0.423735961164236,9.08456685022778,405.590621395240
0.432652623347314,9.03536834277570,383.344393757586
0.443442313035914,8.98654639487904,359.137583626157
0.458350045602101,8.93882051605282,330.464013447894
0.491061496806175,8.90100569144496,284.015241189403
0.502662536949744,8.94964123264260,274.660529559514
0.510663726624131,8.99899689051274,269.860332580298
0.517217302117078,9.04856553633102,266.831664153043
0.522911461750621,9.09824024363834,264.819290045921
0.528016865370930,9.14797890922030,263.480318852166
0.532685908278879,9.19776043228181,262.624586344046
0.537014792774310,9.24757268739062,262.133913105913
0.541068971277061,9.29740805271152,261.929143370141
0.544895410318087,9.34726142134660,261.954344246113
0.548529185113050,9.39712920333798,262.168363384071
0.551997319170397,9.44700877877884,262.539947730095
0.555321159936110,9.49689817727756,263.044745697603
0.558517921079025,9.54679587981180,263.663375932765
0.561601723667819,9.59670069081828,264.380133900537
0.564584322231552,9.64661165259831,265.182097239762
0.567475625129397,9.69652798627330,266.058489854502
0.570284076344239,9.74644904998166,267.000219245702
0.573016941346616,9.79637430860772,267.999533014736
0.575680524966410,9.84630331142472,269.049759292086
0.578280340066273,9.89623567529273,270.145107499284
0.580821239958455,9.94617107183404,271.280513281684
0.583307523663138,9.99610921750786,272.451516309142
0.585743020523560,10.0460498658321,273.654162893069
0.588131158921833,10.0959928012183,274.884927588894
0.590475022601702,10.1459378340349,276.140649497354
0.592777397225417,10.1958847966161,277.418480070415
0.595040809157742,10.2458335400080,278.715840011744
0.597267558006450,10.2957839312934,280.030383432760
0.599459744105197,10.3457358513777,281.359967845960
0.601619291867252,10.3956891931424,282.702628891398
0.603747969743612,10.4456438598963,284.056558928853
0.605847407369812,10.4955997640685,285.420088808476
0.607919110370517,10.5455568260985,286.791672271400
0.609964473201191,10.5955149734910,288.169872539222
0.611984790335656,10.6454741400041,289.553350735238
0.613981266052515,10.6954342649510,290.940855846551
0.617175230323975,10.4345415895829,274.884029760797
0.623553262148110,10.3849500508888,268.238138931304
0.630423182203447,10.3354242576247,261.342099418007
0.637800510077723,10.2859715020551,254.167045096590
0.645666595963739,10.2365941318048,246.701986430820
0.653953769148332,10.1872856866801,238.966608324625
0.662539965366211,10.1380284310267,231.020504821323
0.671261719413896,10.0887949972004,222.961147743643
0.679944193424946,10.0395546210336,214.907805718752
0.688434146771094,9.99028068581241,206.978254259193
0.696620559217367,9.94095541185211,199.269557924728
0.704438352457438,9.89157037252990,191.849359009898
0.711860649158129,9.84212434628222,184.756655704432
0.718887200257183,9.79262053249325,178.007578829246
0.725533859436980,9.74306428241571,171.602255110406
0.731824834178367,9.69346162485784,165.530719602936
0.737787657508644,9.64381845072552,159.777286379586
0.743450216397187,9.59414013124072,154.323495950799
0.748839148354369,9.54443138540701,149.149977551837
0.753979079486380,9.49469627599768,144.237560553206
0.758892350434329,9.44493826389317,139.567895549389
0.763599009421581,9.39516028320715,135.123767796769
0.768116940875351,9.34536481860063,130.889223909129
0.772462054100896,9.29555397649716,126.849589092918
0.776648490239924,9.24572954722342,122.991423153852
0.780688825524038,9.19589305767217,119.302444797047
0.784594260156432,9.14604581521752,115.771441936359
0.788374788475737,9.09618894401980,112.388178380350
0.792039349467121,9.04632341491661,109.143302738921
0.795595958429729,8.99645007000485,106.028262641473
0.799051821414375,8.94656964287124,103.035225705135
0.802413434333660,8.89668277527484,100.157007720038
0.805686668661601,8.84679003094228,97.3870079655499
0.808876845519198,8.79689190701345,94.7191512735407
0.811988799763547,8.74698884357260,92.1478363106919
0.815026935502730,8.69708123161580,89.6678894990209
0.817995274268696,8.64716941973755,87.2745239932332
0.820897496905844,8.59725371976485,84.9633031617043
0.823736980078096,8.54733441152330,82.7301080602900
0.826516828162487,8.49741174688461,80.5711084362981
0.829239901181536,8.44748595321707,78.4827368487480
0.831908839328098,8.39755723633821,76.4616655378054
0.834526084552889,8.34762578305039,74.5047857195464
0.837093899614319,8.29769176332626,72.6091890214140
0.839614384930786,8.24775533219858,70.7721508087272
0.842089493525436,8.19781663140005,68.9911151835877
0.844521044311114,8.14787579079062,67.2636814647344
0.846910733927550,8.09793292960369,65.5875919807248
0.849260147312707,8.04798815753748,63.9607210295790
0.851570767164686,7.99804157571350,62.3810648761450
0.853843982428982,7.94809327752064,60.8467326741650
0.856081095927528,7.89814334936059,59.3559382137419
0.858283331230322,7.84819187130767,57.9069924068134
0.860451838857120,7.79823891769457,56.4982964336245
0.862587701885290,7.74828455763336,55.1283354822076
0.864691941030138,7.69832885548014,53.7956730208049
0.866765519255678,7.64837187125028,52.4989455499963
0.868809345966581,7.59841366099035,51.2368577873641
0.870824280825831,7.54845427711191,50.0081782427645
0.872811137237247,7.49849376869175,48.8117351469008
0.874770685527369,7.44853218174239,47.6464126999558
0.876703655857177,7.39856955945629,46.5111476106072
0.878610740890586,7.34860594242674,45.4049258988841
0.880492598243619,7.29864136884802,44.3267799391025
0.882349852735446,7.24867587469703,43.2757857215639
0.884183098460195,7.19870949389841,42.2510603138734
0.885992900696326,7.14874225847493,41.2517595046431
0.887779797668599,7.09877419868459,40.2770756140695
0.889544302176072,7.04880534314593,39.3262354573787
0.891286903098143,6.99883571895257,38.3984984484809
0.893008066789451,6.94886535177813,37.4931548323927
0.894708238373314,6.89889426597258,36.6095240360538
0.896387842942457,6.84892248465061,35.7469531281230
0.898047286674888,6.79895002977296,34.9048153792064
0.899686957872027,6.74897692222134,34.0825089147476
0.901307227925512,6.69900318186749,33.2794554534860
0.902908452218497,6.64902882763691,32.4950991250440
0.904490970966716,6.59905387756779,31.7289053607272
0.906055110004076,6.54907834886551,30.9803598521705
0.907601181517164,6.49910225795320,30.2489675728852
0.909129484732578,6.44912562051847,29.5342518581998
0.910640306560733,6.39914845155700,28.8357535394503
0.912133922199389,6.34917076541284,28.1530301286215
0.913610595699933,6.29919257581605,27.4856550499432
0.915070580499148,6.24921389591766,26.8332169152279
0.916514119918983,6.19923473832228,26.1953188399951
0.917941447636627,6.14925511511856,25.5715777976507
0.919352788127003,6.09927503790753,24.9616240092084
0.920748357079624,6.04929451782922,24.3651003662285
0.922128361791578,5.99931356558744,23.7816618848281
0.923493001538312,5.94933219147306,23.2109751887739
0.924842467923695,5.89935040538578,22.6527180198226
0.926176945210778,5.84936821685456,22.1065787735998
0.927496610634522,5.79938563505680,21.5722560594397
0.928801634697693,5.74940266883635,21.0494582827190
0.930092181451005,5.69941932672043,20.5379032483188
0.931368408758554,5.64943561693555,20.0373177839511
0.932630468549452,5.59945154742251,19.5474373821669
0.933878507056563,5.54946712585054,19.0680058599543
0.935112665043125,5.49948235963057,18.5987750348955
0.936333078018030,5.44949725592786,18.1395044169381
0.937539876440444,5.39951182167380,17.6899609148825
0.938733185914427,5.34952606357712,17.2499185567613
0.939913127374146,5.29953998813454,16.8191582233296
0.941079817260257,5.24955360164072,16.3974673939417
0.942233367687968,5.19956691019779,15.9846399041364
0.943373886607275,5.14957991972432,15.5804757142926
0.944501477955836,5.09959263596384,15.1847806887614
0.945616241804892,5.04960506449291,14.7973663849153
0.946718274498647,4.99961721072881,14.4180498515906
0.947807668787474,4.94962907993675,14.0466534364329
0.948884513955298,4.89964067723688,13.6830046016818
0.949948895941475,4.84965200761078,13.3269357479623
0.951000897457479,4.79966307590775,12.9782840456776
0.952040598098682,4.74967388685075,12.6368912736137
0.953068074451495,4.69968444504206,12.3026036644017
0.954083400196120,4.64969475496868,11.9752717564925
0.955086646205152,4.59970482100748,11.6547502523283
0.956077880638252,4.54971464743008,11.3408978824044
0.957057169033100,4.49972423840755,11.0335772749405
0.958024574392824,4.44973359801487,10.7326548308912
0.958980157270088,4.39974273023520,10.4380006040419
0.959923975848021,4.34975163896393,10.1494881859517
0.960856086018132,4.29976032801262,9.86699459551669
0.961776541455393,4.24976880111268,9.59040017293873
0.962685393690600,4.19977706191894,9.31958847789919
0.963582692180187,4.14978511401309,9.05444619174461
0.964468484373588,4.09979296090693,8.79486302350510
0.965342815778290,4.04980060604546,8.54073161957138
0.966205730022683,3.99980805280994,8.29194747686950
0.967057268916819,3.94981530452069,8.04840885938046
0.967897472511172,3.89982236443992,7.81001671785474
0.968726379153517,3.84982923577429,7.57667461258850
0.969544025543989,3.79983592167750,7.34828863912375
0.970350446788436,3.74984242525270,7.12476735675502
0.971145676450127,3.69984874955482,6.90602171971684
0.971929746599904,3.64985489759280,6.69196501094438
0.972702687864838,3.59986087233176,6.48251277829817
0.973464529475474,3.54986667669507,6.27758277315211
0.974215299311709,3.49987231356628,6.07709489124701
0.974955023947378,3.44987778579110,5.88097111571799
0.975683728693606,3.39988309617917,5.68913546220979
0.976401437640961,3.34988824750587,5.50151392599335
0.977108173700490,3.29989324251395,5.31803443100774
0.977803958643651,3.24989808391521,5.13862678074964
0.978488813141216,3.19990277439204,4.96322261093832
0.979162756801166,3.14990731659893,4.79175534388940
0.979825808205635,3.09991171316387,4.62416014452941
0.980477984946922,3.04991596668982,4.46037387799026
0.981119303662623,2.99992007975594,4.30033506872354
0.981749780069906,2.94992405491896,4.14398386107815
0.982369428998965,2.89992789471436,3.99126198128624
0.982978264425678,2.84993160165754,3.84211270080647
0.983576299503501,2.79993517824500,3.69648080097469
0.984163546594614,2.74993862695540,3.55431253891462
0.984740017300354,2.69994195025059,3.41555561466398
0.985305722490954,2.64994515057663,3.28015913947210
0.985860672334599,2.59994823036477,3.14807360522861
0.986404876325830,2.54995119203233,3.01925085498295
0.986938343313308,2.49995403798359,2.89364405451778
0.987461081526953,2.44995677061066,2.77120766493918
0.987973098604477,2.39995939229427,2.65189741625066
0.988474401617317,2.34996190540454,2.53567028187640
0.988964997095995,2.29996431230170,2.42248445410317
0.989444891054893,2.24996661533686,2.31229932041020
0.989914089016484,2.19996881685260,2.20507544065854
0.990372596034995,2.14997091918366,2.10077452511160
0.990820416719535,2.09997292465753,1.99935941326105
0.991257555256689,2.04997483559506,1.90079405343228
0.991684015432578,1.99997665431095,1.80504348314520
0.992099800654393,1.94997838311434,1.71207381020748
0.992504913971417,1.89998002430928,1.62185219451736
0.992899358095527,1.84998158019515,1.53434683055564
0.993283135421186,1.79998305306720,1.44952693054554
0.993656248044928,1.74998444521688,1.36736270826166
0.994018697784333,1.69998575893228,1.28782536346898
0.994370486196499,1.64998699649846,1.21088706697435
0.994711614596016,1.59998816019786,1.13652094627317
0.995042084072426,1.54998925231053,1.06470107177520
0.995361895507189,1.49999027511453,0.995402443593693
0.995671049590146,1.44999123088614,0.928600978883161
0.995969546835470,1.39999212190013,0.864273499711517
0.996257387597122,1.34999295043003,0.802397721452953
0.996534572083799,1.29999371874833,0.742952241688703
0.996801100373368,1.24999442912667,0.685916529603361
0.997056972426796,1.19999508383604,0.631270915865071
0.997302188101572,1.14999568514692,0.578996582978262
0.997536747164610,1.09999623532949,0.529075556098472
0.997760649304634,1.04999673665369,0.481490694299127
0.997973894144052,0.999997191389370,0.436225682280743
0.998176481250302,0.949997601806411,0.393265022513385
0.998368410146681,0.899997970174781,0.352594027804046
0.998549680322638,0.849998298764627,0.314198814280623
0.998720291243547,0.799998589846338,0.278066294785080
0.998880242359943,0.749998845690589,0.244184172668550
0.999029533116224,0.699999068568385,0.212540935981615
0.999168162958814,0.649999260751086,0.183125852053730
0.999296131343791,0.599999424510430,0.155928962455649
0.999413437743966,0.549999562118535,0.130941078339702
0.999520081655418,0.499999675847903,0.108153776152795
0.999616062603490,0.449999767971411,0.0875593937175692
0.999701380148220,0.399999840762299,0.0691510266775391
0.999776033889235,0.349999896494140,0.0529225253024392
0.999840023470084,0.299999937440822,0.0388684916503400
0.999893348582017,0.249999965876505,0.0269842770835570
0.999936008967208,0.199999984075593,0.0172659801357019
0.999968004421422,0.149999994312685,0.00971044472764476
0.999989334796118,0.0999999988625343,0.00431525873049219
1,0.05,0.00107875287410275
1,0,0
